City,Year,Month,Average Temperature,Max Temperature,Min Temperature,Average Wind Speed,Total Precipitation,Max Snow Depth
Вінниця,2020,11,+3.5 °,+9.6°,-4.6°,3.1 м/с,26.3 мм,-
Вінниця,2020,12,-0.1 °,+7.9°,-8°,4.1 м/с,37.7 мм,4 см
Володимир,2020,1,+1.2 °,+8.2°,-5.1°,2.8 м/с,30.1 мм,2 см
Володимир,2020,2,+2.9 °,+13.2°,-5.7°,3.1 м/с,42.5 мм,1 см
Володимир,2020,3,+4.4 °,+17.4°,-6.5°,2.6 м/с,26.3 мм,4 см
Володимир,2020,4,+8.3 °,+23.4°,-4°,2.5 м/с,2 мм,-
Володимир,2020,5,+11.8 °,+26.2°,+0.1°,2.6 м/с,88.7 мм,-
Володимир,2020,6,+19.4 °,+30.4°,+6.6°,2.5 м/с,68.4 мм,-
Володимир,2020,7,+19.2 °,+29.8°,+8°,1.7 м/с,47.3 мм,-
Володимир,2020,8,+19.5 °,+31.6°,+8.2°,1.9 м/с,68.8 мм,-
Володимир,2020,9,+15.2 °,+28°,+1.6°,1.9 м/с,89.4 мм,-
Володимир,2020,10,+11 °,+22.6°,+3°,2 м/с,39 мм,-
Володимир,2020,11,+4.9 °,+12.8°,-6.1°,2 м/с,14.2 мм,1 см
Володимир,2020,12,+1.4 °,+10.4°,-5.3°,3.1 м/с,44 мм,2 см
Вознесенськ,2020,1,+1.3 °,+8.1°,-6.4°,1.3 м/с,9.6 мм,-
Вознесенськ,2020,2,+3.8 °,+16.7°,-7.5°,2.2 м/с,30.9 мм,2 см
Вознесенськ,2020,3,+8.3 °,+20.9°,-6°,2 м/с,7.2 мм,-
Вознесенськ,2020,4,+10.6 °,+24°,-5.8°,1.9 м/с,6.5 мм,-
Вознесенськ,2020,5,+14.9 °,+27.3°,+2°,1.7 м/с,67.8 мм,-
Вознесенськ,2020,6,+22.7 °,+36.4°,+7.5°,1.4 м/с,67.9 мм,-
Вознесенськ,2020,7,+24.7 °,+36.4°,+11.7°,1.3 м/с,20.7 мм,-
Вознесенськ,2020,8,+24 °,+36.2°,+11°,1.4 м/с,0.4 мм,-
Вознесенськ,2020,9,+20.1 °,+36.3°,+5.5°,1.5 м/с,20.4 мм,-
Вознесенськ,2020,10,+15.1 °,+24.6°,+1.2°,1.5 м/с,12.8 мм,-
Вознесенськ,2020,11,+5 °,+15.3°,-1.9°,1.3 м/с,16.4 мм,1 см
Вознесенськ,2020,12,+1.8 °,+12.7°,-7.6°,2 м/с,34.5 мм,3 см
Гадяч,2020,1,0 °,+4.7°,-5.6°,2.3 м/с,36.6 мм,9 см
Гадяч,2020,2,+0.6 °,+9°,-15°,2.6 м/с,45.8 мм,14 см
Гадяч,2020,3,+6.5 °,+18.5°,-5.6°,2.8 м/с,9 мм,-
Гадяч,2020,4,+8.6 °,+21.4°,-7°,3.2 м/с,17.6 мм,-
Гадяч,2020,5,+13.1 °,+24.7°,+3°,1.9 м/с,114 мм,-
Гадяч,2020,6,+22.4 °,+32.8°,+9.1°,1.9 м/с,75.9 мм,-
Гадяч,2020,7,+21.3 °,+33.9°,+11.3°,1.6 м/с,58.9 мм,-
Гадяч,2020,8,+20.4 °,+32.9°,+9.1°,1.5 м/с,9.7 мм,-
Гадяч,2020,9,+17.8 °,+34°,+2.6°,2.2 м/с,16.6 мм,-
Гадяч,2020,10,+12.2 °,+23.1°,-0.6°,1.8 м/с,12.5 мм,-
Гадяч,2020,11,+3.2 °,+13.3°,-4°,1.4 м/с,33.8 мм,6 см
Гадяч,2020,12,-2 °,+4.2°,-10.2°,2.4 м/с,23.6 мм,3 см
Гайворон,2020,1,+0.5 °,+9.1°,-9.8°,1.4 м/с,5.6 мм,-
Гайворон,2020,2,+2.9 °,+13.8°,-8.7°,2.1 м/с,33.6 мм,1 см
Гайворон,2020,3,+6.7 °,+21.2°,-6.1°,2 м/с,29.5 мм,-
Гайворон,2020,4,+9.5 °,+24.3°,-8°,2.1 м/с,13 мм,-
Гайворон,2020,5,+13.1 °,+27.8°,+1.1°,1.6 м/с,71.2 мм,-
Гайворон,2020,6,+21.3 °,+33.2°,+5°,1.2 м/с,65.9 мм,-
Гайворон,2020,7,+22.1 °,+34.1°,+10.4°,1.3 м/с,48 мм,-
Гайворон,2020,8,+21.7 °,+33.5°,+8.8°,1.2 м/с,22 мм,-
Гайворон,2020,9,+18.1 °,+34.4°,+5°,1.3 м/с,58.3 мм,-
Гайворон,2020,10,+13.3 °,+22.3°,+1°,1.2 м/с,75.6 мм,-
Гайворон,2020,11,+4.1 °,+11.9°,-3°,1.1 м/с,23.9 мм,1 см
Гайворон,2020,12,+0.9 °,+10.1°,-8.5°,1.8 м/с,30.2 мм,3 см
Гайсин,2020,1,+0.3 °,+7.4°,-9.1°,1.8 м/с,14.2 мм,1 см
Гайсин,2020,2,+2.3 °,+11.1°,-8.8°,2.6 м/с,57.1 мм,1 см
Гайсин,2020,3,+6 °,+18.8°,-5.7°,2.5 м/с,31.4 мм,-
Гайсин,2020,4,+9.2 °,+23.4°,-7.3°,2.5 м/с,21 мм,-
Гайсин,2020,5,+12.3 °,+27.6°,+1.2°,2.3 м/с,128.8 мм,-
Гайсин,2020,6,+21 °,+32.7°,+4.7°,2 м/с,44.2 мм,-
Гайсин,2020,7,+21.8 °,+33.1°,+10.3°,2 м/с,17.3 мм,-
Гайсин,2020,8,+21.2 °,+32.9°,+8.4°,1.9 м/с,38 мм,-
Гайсин,2020,9,+17.6 °,+33.4°,+3.9°,1.9 м/с,55.6 мм,-
Гайсин,2020,10,+12.8 °,+22°,+1.5°,1.9 м/с,90 мм,-
Гайсин,2020,11,+3.8 °,+11.3°,-4.4°,1.7 м/с,28 мм,1 см
Гайсин,2020,12,+0.4 °,+8.7°,-8.1°,2.5 м/с,43.4 мм,1 см
Генічеськ,2020,1,+1.9 °,+10.3°,-4.6°,2.3 м/с,11.7 мм,-
Генічеськ,2020,2,+2.9 °,+15.9°,-13.7°,4 м/с,60.7 мм,6 см
Генічеськ,2020,3,+7.4 °,+18.8°,-4.8°,3.8 м/с,4.6 мм,-
Генічеськ,2020,4,+10.2 °,+20.8°,-2.2°,3.1 м/с,10.8 мм,-
Генічеськ,2020,5,+15.7 °,+24.6°,+6.5°,2.6 м/с,72.9 мм,-
Генічеськ,2020,6,+22.6 °,+31.1°,+11.2°,2.1 м/с,15.1 мм,-
Генічеськ,2020,7,+25 °,+37°,+14.8°,2.2 м/с,24.3 мм,-
Генічеськ,2020,8,+23.7 °,+33.8°,+11.5°,1.9 м/с,19.2 мм,-
Генічеськ,2020,9,+20.8 °,+30.8°,+9.4°,2.2 м/с,64.6 мм,-
Генічеськ,2020,10,+16.8 °,+24.7°,+5.2°,3 м/с,15.7 мм,-
Генічеськ,2020,11,+5.7 °,+14.4°,-2.2°,2.5 м/с,18.8 мм,-
Генічеськ,2020,12,+2.1 °,+9.4°,-3.4°,5.4 м/с,14.4 мм,5 см
Губиниха,2020,1,-0.1 °,+5.7°,-8.5°,2.1 м/с,19.3 мм,2 см
Губиниха,2020,2,+0.5 °,+13.1°,-17.2°,3.1 м/с,67.9 мм,11 см
Губиниха,2020,3,+6.9 °,+21.5°,-6.3°,3.8 м/с,26.8 мм,-
Губиниха,2020,4,+8.7 °,+22°,-6.7°,3.8 м/с,16.1 мм,-
Губиниха,2020,5,+13.8 °,+25.6°,+3.7°,2.6 м/с,103.4 мм,-
Губиниха,2020,6,+22 °,+33.4°,+8.1°,2.4 м/с,60.1 мм,-
Губиниха,2020,7,+23 °,+36.8°,+11.3°,2 м/с,40 мм,-
Губиниха,2020,8,+21.5 °,+33.3°,+9.7°,1.9 м/с,35 мм,-
Губиниха,2020,9,+19.1 °,+34.6°,+3.3°,2.7 м/с,20 мм,-
Губиниха,2020,10,+13.3 °,+23.8°,+0.5°,2.3 м/с,23.1 мм,-
Губиниха,2020,11,+3.5 °,+11.6°,-4.6°,2.2 м/с,26.4 мм,2 см
Губиниха,2020,12,-1.6 °,+4.9°,-9.9°,3.6 м/с,43.1 мм,5 см
Дніпро,2020,1,-0.2 °,+5.5°,-7.5°,3.7 м/с,23.9 мм,5 см
Дніпро,2020,2,+0.7 °,+13.5°,-14.3°,4.7 м/с,84.9 мм,19 см
Дніпро,2020,3,+7 °,+22.4°,-4.8°,4.8 м/с,21.5 мм,-
Дніпро,2020,4,+8.9 °,+21.7°,-4.7°,4.6 м/с,11 мм,-
Дніпро,2020,5,+13.9 °,+25.8°,+3.6°,3.7 м/с,78 мм,-
Дніпро,2020,6,+21.7 °,+33.1°,+9.6°,3.4 м/с,47.8 мм,-
Дніпро,2020,7,+23.5 °,+37.5°,+13.1°,3.5 м/с,31.3 мм,-
Дніпро,2020,8,+22.1 °,+35.3°,+10.4°,3.2 м/с,12.7 мм,-
Дніпро,2020,9,+19.4 °,+36°,+6.5°,4 м/с,31.8 мм,-
Дніпро,2020,10,+13.2 °,+24°,+2.3°,3.7 м/с,11.3 мм,-
Дніпро,2020,11,+3.7 °,+11.9°,-5.4°,3.6 м/с,34.7 мм,4 см
Дніпро,2020,12,-1.5 °,+6.5°,-9.5°,5.1 м/с,27.3 мм,0.7 см
Дрогобич,2020,1,+1.6 °,+10.8°,-7.2°,2.4 м/с,15.6 мм,1 см
Дрогобич,2020,2,+3.5 °,+13.8°,-8.9°,3.6 м/с,58.2 мм,2 см
Дрогобич,2020,3,+5 °,+19.2°,-7.6°,2.4 м/с,39.5 мм,1 см
Дрогобич,2020,4,+9 °,+23.2°,-6.6°,2.3 м/с,22 мм,-
Дрогобич,2020,5,+11.2 °,+26.7°,-2.2°,2.7 м/с,168.4 мм,-
Дрогобич,2020,6,+18.4 °,+29.1°,+4.8°,1.6 м/с,130.7 мм,-
Дрогобич,2020,7,+19.1 °,+29.2°,+8°,1.7 м/с,88.1 мм,-
Дрогобич,2020,8,+19.7 °,+32.8°,+7.5°,1.8 м/с,31.6 мм,-
Дрогобич,2020,9,+14.8 °,+30.5°,+2.1°,1.3 м/с,101.2 мм,-
Дрогобич,2020,10,+11 °,+24°,+2.6°,1.6 м/с,80.3 мм,-
Дрогобич,2020,11,+4.5 °,+15.7°,-7.6°,1.6 м/с,25.9 мм,9 см
Дрогобич,2020,12,+1.1 °,+10.8°,-10.9°,2.1 м/с,38.5 мм,8 см
Дружба,2020,1,-0.2 °,+3.9°,-6.6°,1.7 м/с,24.5 мм,4 см
Дружба,2020,2,-0.1 °,+7.9°,-15.8°,1.9 м/с,41.8 мм,8 см
Дружба,2020,3,+5.1 °,+17.4°,-6.4°,2.1 м/с,18.2 мм,4 см
Дружба,2020,4,+6.8 °,+22.2°,-9.2°,2.4 м/с,11.9 мм,-
Дружба,2020,5,+11.4 °,+23.7°,+0.7°,1.6 м/с,97.4 мм,-
Дружба,2020,6,+20.8 °,+31.4°,+5.5°,1.8 м/с,37.4 мм,-
Дружба,2020,7,+19.2 °,+32.2°,+6.9°,1.4 м/с,53.4 мм,-
Дружба,2020,8,+18.3 °,+30.6°,+5.2°,1.3 м/с,38.8 мм,-
Дружба,2020,9,+15.3 °,+31.1°,-1°,1.9 м/с,29.9 мм,-
Дружба,2020,10,+10.7 °,+21.9°,-2.3°,2 м/с,27.2 мм,-
Дружба,2020,11,+1.9 °,+10.6°,-6.1°,1.6 м/с,80.6 мм,9 см
Дружба,2020,12,-2.8 °,+2.9°,-11.1°,2.4 м/с,39 мм,17 см
Жашків,2020,1,+0.2 °,+5.5°,-8.1°,1.3 м/с,16.9 мм,2 см
Жашків,2020,2,+1.9 °,+9.9°,-9.6°,1.7 м/с,62.2 мм,2 см
Жашків,2020,3,+6.1 °,+18.5°,-4.9°,1.4 м/с,25.3 мм,2 см
Жашків,2020,4,+9.3 °,+22.6°,-6.7°,1.5 м/с,37 мм,-
Жашків,2020,5,+12.3 °,+27°,+3°,1.1 м/с,99.3 мм,-
Жашків,2020,6,+21 °,+32.4°,+4.9°,0.6 м/с,64.4 мм,-
Жашків,2020,7,+21.6 °,+32.5°,+10.9°,0.8 м/с,17.6 мм,-
Жашків,2020,8,+20.9 °,+32.5°,+9.4°,0.7 м/с,44.1 мм,-
Жашків,2020,9,+18 °,+33.4°,+6°,0.9 м/с,35.4 мм,-
Жашків,2020,10,+12.8 °,+21.2°,+2.4°,1 м/с,87.6 мм,-
Жашків,2020,11,+3.4 °,+10.4°,-3.6°,1 м/с,26.4 мм,2 см
Жашків,2020,12,-0.2 °,+9.2°,-8.2°,1.4 м/с,33.2 мм,2 см
Житомир,2020,1,+0.8 °,+6.3°,-5.4°,1.6 м/с,20.4 мм,2 см
Житомир,2020,2,+2.3 °,+10.9°,-8.1°,1.7 м/с,29.1 мм,4 см
Житомир,2020,3,+5.4 °,+17.8°,-6.9°,1.4 м/с,18.2 мм,2 см
Житомир,2020,4,+9.4 °,+23.8°,-3.8°,1.5 м/с,22.7 мм,-
Житомир,2020,5,+11.9 °,+27.3°,+1.3°,1.1 м/с,142.8 мм,-
Житомир,2020,6,+20.7 °,+32.5°,+6.8°,1.2 м/с,98.4 мм,-
Житомир,2020,7,+20.5 °,+31°,+10.4°,1 м/с,66.2 мм,-
Житомир,2020,8,+20.2 °,+31.6°,+8.2°,0.7 м/с,57.3 мм,-
Житомир,2020,9,+17 °,+31.3°,+5.2°,0.9 м/с,51.4 мм,-
Житомир,2020,10,+12.4 °,+21.2°,+3.4°,1.2 м/с,81.7 мм,-
Житомир,2020,11,+4.2 °,+10°,-2.7°,1.3 м/с,24.6 мм,-
Житомир,2020,12,+0.1 °,+8°,-8.8°,2 м/с,38.8 мм,3 см
Жмеринка,2020,1,+0.1 °,+6.5°,-7.9°,2.5 м/с,17.4 мм,2 см
Жмеринка,2020,2,+1.9 °,+11.7°,-9.5°,3.5 м/с,47 мм,6 см
Жмеринка,2020,3,+5.5 °,+17.8°,-6.3°,3 м/с,19.3 мм,-
Жмеринка,2020,4,+9.6 °,+22.2°,-4.7°,3 м/с,24.8 мм,-
Жмеринка,2020,5,+11.8 °,+26.1°,+1.4°,3 м/с,92.3 мм,-
Жмеринка,2020,6,+19.8 °,+30.2°,+5.3°,2.2 м/с,107 мм,-
Жмеринка,2020,7,+20.2 °,+30.2°,+10.8°,2.1 м/с,73.3 мм,-
Жмеринка,2020,8,+20.9 °,+33.2°,+9.4°,2.2 м/с,16.3 мм,-
Жмеринка,2020,9,+17.5 °,+32.3°,+5.3°,2.5 м/с,46.8 мм,-
Жмеринка,2020,10,+12.5 °,+21.4°,+4.1°,2.5 м/с,86.3 мм,-
Жмеринка,2020,11,+3.5 °,+10.4°,-6°,2.2 м/с,20.8 мм,-
Жмеринка,2020,12,0 °,+8°,-7.4°,2.7 м/с,30.1 мм,1 см
Запоріжжя,2020,1,+0.3 °,+6.6°,-6.5°,3.5 м/с,16.9 мм,1 см
Запоріжжя,2020,2,+1.4 °,+14.1°,-14.7°,4.6 м/с,66.9 мм,6 см
Запоріжжя,2020,3,+7.5 °,+23.7°,-5°,4.3 м/с,11.7 мм,-
Запоріжжя,2020,4,+9.2 °,+21.4°,-4.2°,4.3 м/с,5.1 мм,-
Запоріжжя,2020,5,+14.6 °,+25.4°,+3.8°,3.7 м/с,69.5 мм,-
Запоріжжя,2020,6,+22.3 °,+33.8°,+9.5°,2.7 м/с,134 мм,-
Запоріжжя,2020,7,+23.8 °,+37°,+12.9°,3 м/с,56.8 мм,-
Запоріжжя,2020,8,+22.6 °,+35.1°,+10.1°,2.8 м/с,19.8 мм,-
Запоріжжя,2020,9,+20.1 °,+36.2°,+7.1°,3.2 м/с,22.2 мм,-
Запоріжжя,2020,10,+14 °,+25°,+2.3°,2.9 м/с,38.5 мм,-
Запоріжжя,2020,11,+4 °,+14°,-5°,3 м/с,16.2 мм,2 см
Запоріжжя,2020,12,-0.8 °,+7.3°,-9°,4.2 м/с,22.3 мм,0.7 см
Звенигородка,2020,1,+0.4 °,+5.7°,-5.8°,2 м/с,19.9 мм,2 см
Звенигородка,2020,2,+1.9 °,+9.2°,-9.6°,2.7 м/с,52.3 мм,4 см
Звенигородка,2020,3,+6.4 °,+17.8°,-5.1°,2.5 м/с,16.7 мм,-
Звенигородка,2020,4,+9.4 °,+22.2°,-5.7°,2.5 м/с,26.6 мм,-
Звенигородка,2020,5,+12.7 °,+27.1°,+2.1°,2 м/с,95.8 мм,-
Звенигородка,2020,6,+21.1 °,+32.1°,+6°,1.4 м/с,92.3 мм,-
Звенигородка,2020,7,+21.7 °,+32.9°,+10.9°,1.4 м/с,20.4 мм,-
Звенигородка,2020,8,+21.2 °,+32.8°,+7.8°,1.6 м/с,4.8 мм,-
Звенигородка,2020,9,+18.2 °,+33.9°,+5.8°,1.6 м/с,50.6 мм,-
Звенигородка,2020,10,+12.9 °,+21.8°,+2.6°,1.6 м/с,28.8 мм,-
Звенигородка,2020,11,+3.6 °,+10.3°,-2.8°,1.7 м/с,16.2 мм,3 см
Звенигородка,2020,12,-0.3 °,+9.8°,-8.7°,2 м/с,49.8 мм,6 см
Знам’янка,2020,1,+0.1 °,+5.7°,-6.9°,2.3 м/с,11.1 мм,2 см
Знам’янка,2020,2,+1.4 °,+11.6°,-10.5°,3.4 м/с,63.5 мм,10 см
Знам’янка,2020,3,+6.6 °,+18.6°,-4.6°,3 м/с,19.1 мм,-
Знам’янка,2020,4,+9.1 °,+23°,-5.3°,3.3 м/с,12 мм,-
Знам’янка,2020,5,+13.4 °,+25.7°,+3°,2.8 м/с,71.4 мм,-
Знам’янка,2020,6,+21.7 °,+33.4°,+7.2°,2.3 м/с,44.8 мм,-
Знам’янка,2020,7,+22.2 °,+35°,+11.9°,2.1 м/с,42.6 мм,-
Знам’янка,2020,8,+21.6 °,+33.4°,+9.2°,2 м/с,10 мм,-
Знам’янка,2020,9,+18.3 °,+35.1°,+4.9°,2.2 м/с,38.6 мм,-
Знам’янка,2020,10,+13.2 °,+24.1°,+1.7°,2.5 м/с,10.8 мм,-
Знам’янка,2020,11,+3.5 °,+12.4°,-3.9°,2.2 м/с,15.5 мм,2 см
Знам’янка,2020,12,-0.9 °,+8.5°,-9.3°,3 м/с,27.5 мм,2 см
Івано-Франківськ,2020,1,+0.2 °,+10.8°,-11.5°,2.3 м/с,13.5 мм,3 см
Івано-Франківськ,2020,2,+2.5 °,+13.6°,-11.1°,3 м/с,59.7 мм,8 см
Івано-Франківськ,2020,3,+4.6 °,+20.1°,-10.2°,2.4 м/с,50.5 мм,4 см
Івано-Франківськ,2020,4,+8.8 °,+23.4°,-7.1°,2.6 м/с,12.7 мм,-
Івано-Франківськ,2020,5,+11.7 °,+28.7°,-2.8°,3.3 м/с,124.5 мм,-
Івано-Франківськ,2020,6,+18.6 °,+28.6°,+4.9°,2.4 м/с,237.4 мм,-
Івано-Франківськ,2020,7,+19.1 °,+30°,+7.8°,1.6 м/с,122.6 мм,-
Івано-Франківськ,2020,8,+19.9 °,+33°,+7°,1.7 м/с,21.9 мм,-
Івано-Франківськ,2020,9,+15.3 °,+29.1°,+2.2°,1.6 м/с,114 мм,-
Івано-Франківськ,2020,10,+11 °,+22.1°,-1°,1.6 м/с,89.3 мм,-
Івано-Франківськ,2020,11,+4 °,+12°,-8.1°,1.3 м/с,17.5 мм,1 см
Івано-Франківськ,2020,12,+0.9 °,+12.7°,-8.2°,3.1 м/с,24 мм,0.8 см
Ізмаїл,2020,1,+1.7 °,+9.6°,-7.4°,1.5 м/с,7 мм,-
Ізмаїл,2020,2,+5.2 °,+18.6°,-6.7°,3 м/с,30.8 мм,7 см
Ізмаїл,2020,3,+9 °,+21.9°,-3.4°,3.5 м/с,2 мм,1 см
Ізмаїл,2020,4,+11.3 °,+23.4°,-4.2°,3.1 м/с,1.7 мм,-
Ізмаїл,2020,5,+15.9 °,+30.3°,+7.6°,3 м/с,43.2 мм,-
Ізмаїл,2020,6,+21.9 °,+34.2°,+8.8°,2.1 м/с,52.6 мм,-
Ізмаїл,2020,7,+24.1 °,+34.8°,+13.1°,2.2 м/с,76.6 мм,-
Ізмаїл,2020,8,+24.4 °,+35.2°,+14°,2.3 м/с,5.9 мм,-
Ізмаїл,2020,9,+20.5 °,+32.5°,+8.8°,2.4 м/с,16.2 мм,-
Ізмаїл,2020,10,+15.9 °,+26.4°,+3.6°,2 м/с,19.9 мм,-
Ізмаїл,2020,11,+5.9 °,+15.2°,-4.8°,1.8 м/с,39.3 мм,-
Ізмаїл,2020,12,+4.7 °,+15.2°,-3.2°,3 м/с,55.2 мм,4 см
Ізюм,2020,1,+0.5 °,+7°,-6.8°,1.7 м/с,28.8 мм,3 см
Ізюм,2020,2,+0.5 °,+13.8°,-18.8°,1.8 м/с,69.1 мм,17 см
Ізюм,2020,3,+6.7 °,+21.4°,-7.5°,2 м/с,30.9 мм,0.7 см
Ізюм,2020,4,+8.4 °,+22.7°,-6°,2.2 м/с,13.8 мм,-
Ізюм,2020,5,+14.1 °,+26.9°,+1.4°,1.7 м/с,90 мм,-
Ізюм,2020,6,+22.8 °,+35.1°,+10.2°,1.5 м/с,23.2 мм,-
Ізюм,2020,7,+23.2 °,+38.2°,+9.6°,1.3 м/с,48.7 мм,-
Ізюм,2020,8,+21.1 °,+34°,+5.8°,1.2 м/с,2.7 мм,-
Ізюм,2020,9,+17.6 °,+35°,-0.6°,1.8 м/с,1 мм,-
Ізюм,2020,10,+12.8 °,+26.2°,-2.5°,1.6 м/с,15.3 мм,-
Ізюм,2020,11,+2.8 °,+12.4°,-8.2°,1.8 м/с,42.3 мм,3 см
Ізюм,2020,12,-2.8 °,+3.8°,-11.2°,2.2 м/с,35.4 мм,1 см
Кам’янець-Подільський,2020,1,-0.3 °,+7.2°,-11.8°,1.7 м/с,13.9 мм,4 см
Кам’янець-Подільський,2020,2,+2.3 °,+11.8°,-9.1°,2.8 м/с,35.6 мм,1 см
Кам’янець-Подільський,2020,3,+5.5 °,+18.8°,-6.4°,2.5 м/с,27.2 мм,-
Кам’янець-Подільський,2020,4,+9.3 °,+24°,-9°,2.4 м/с,20 мм,-
Кам’янець-Подільський,2020,5,+12.7 °,+28.6°,-2.6°,2.9 м/с,70 мм,-
Кам’янець-Подільський,2020,6,+20 °,+30.4°,+4.2°,2.2 м/с,155 мм,-
Кам’янець-Подільський,2020,7,+20 °,+31.2°,+7.4°,1.7 м/с,38.9 мм,-
Кам’янець-Подільський,2020,8,+21.4 °,+34°,+8.6°,2 м/с,31 мм,-
Кам’янець-Подільський,2020,9,+17 °,+30.1°,+4.2°,2.1 м/с,119.6 мм,-
Кам’янець-Подільський,2020,10,+12.7 °,+22.5°,+2°,1.9 м/с,62.4 мм,-
Кам’янець-Подільський,2020,11,+4.3 °,+10.6°,-6.1°,1.7 м/с,9.7 мм,1 см
Кам’янець-Подільський,2020,12,+1.4 °,+9.4°,-5.3°,3 м/с,36 мм,2 см
Керч,2020,1,+3.1 °,+10.6°,-4°,4 м/с,16.2 мм,0.7 см
Керч,2020,2,+4 °,+15.3°,-11.5°,5.4 м/с,50.9 мм,1 см
Керч,2020,3,+8 °,+19.2°,-1.4°,4.6 м/с,1 мм,-
Керч,2020,4,+9 °,+20.2°,-0.8°,4.3 м/с,15.5 мм,-
Керч,2020,5,+15 °,+23°,+3.8°,4 м/с,32.1 мм,-
Керч,2020,6,+22.5 °,+32.1°,+10.8°,3.2 м/с,7.2 мм,-
Керч,2020,7,+25.3 °,+36.4°,+15.2°,4 м/с,13.4 мм,-
Керч,2020,8,+24 °,+34.1°,+15.2°,4.2 м/с,13.9 мм,-
Керч,2020,9,+21.4 °,+32.2°,+10.2°,3.2 м/с,22 мм,-
Керч,2020,10,+16.7 °,+25.3°,+7.1°,2.6 м/с,28.1 мм,-
Керч,2020,11,+7.4 °,+15.7°,-2.8°,3.7 м/с,20.5 мм,-
Керч,2020,12,+3.2 °,+14.4°,-3.2°,4.5 м/с,20.5 мм,10 см
Київ,2020,1,+0.8 °,+7°,-4.7°,3 м/с,20.7 мм,4 см
Київ,2020,2,+2.5 °,+10.4°,-8.2°,3.2 м/с,45.4 мм,5 см
Київ,2020,3,+6.5 °,+18.5°,-4.2°,2.9 м/с,15.4 мм,4 см
Київ,2020,4,+9.9 °,+23.3°,-1.8°,3.2 м/с,39.6 мм,-
Київ,2020,5,+12.4 °,+26.7°,+2.1°,2.7 м/с,126.7 мм,-
Київ,2020,6,+21.7 °,+32.7°,+5.7°,2.1 м/с,50.8 мм,-
Київ,2020,7,+22 °,+32.3°,+11.8°,2 м/с,47.9 мм,-
Київ,2020,8,+21.4 °,+32.8°,+11.1°,1.4 м/с,32.4 мм,-
Київ,2020,9,+18.4 °,+34.3°,+7.1°,1.6 м/с,32 мм,-
Київ,2020,10,+12.5 °,+21.2°,+2.9°,1.3 м/с,102 мм,-
Київ,2020,11,+3.8 °,+11.1°,-3.1°,1.7 м/с,28.8 мм,3 см
Київ,2020,12,-0.5 °,+8.1°,-9.5°,1.9 м/с,47.8 мм,4 см
Кирилівка,2020,1,-0.2 °,+6.3°,-7.1°,1.1 м/с,13 мм,3 см
Кирилівка,2020,2,+0.1 °,+13.2°,-23.2°,1.9 м/с,117.3 мм,36 см
Кирилівка,2020,3,+6.8 °,+22.1°,-8.8°,1.8 м/с,2.7 мм,-
Кирилівка,2020,4,+8.2 °,+21.4°,-4.6°,1.5 м/с,7.2 мм,-
Кирилівка,2020,5,+13.6 °,+24.9°,+1°,1.1 м/с,39.5 мм,-
Кирилівка,2020,6,+21.5 °,+33.1°,+10.2°,0.9 м/с,16.6 мм,-
Кирилівка,2020,7,+23.2 °,+37.2°,+9.6°,0.8 м/с,40 мм,-
Кирилівка,2020,8,+21.6 °,+34.2°,+7.6°,0.8 м/с,15 мм,-
Кирилівка,2020,9,+19.4 °,+34.1°,+5.2°,0.9 м/с,16 мм,-
Кирилівка,2020,10,+13.9 °,+26.8°,-0.6°,1 м/с,22.4 мм,-
Кирилівка,2020,11,+3.1 °,+16.1°,-5°,0.9 м/с,15.4 мм,5 см
Кирилівка,2020,12,-1.8 °,+6.4°,-9.8°,2.2 м/с,23.7 мм,6 см
Клепиніне,2020,1,+2.4 °,+10.7°,-5.2°,2.3 м/с,16.7 мм,1 см
Клепиніне,2020,2,+3.3 °,+17.6°,-13.5°,3.1 м/с,34 мм,1 см
Клепиніне,2020,3,+8.2 °,+26.5°,-8.3°,3 м/с,2.3 мм,2 см
Клепиніне,2020,4,+9.3 °,+24.2°,-7°,2.7 м/с,16.6 мм,-
Клепиніне,2020,5,+15.3 °,+29°,+2°,2.5 м/с,25.5 мм,-
Клепиніне,2020,6,+22.1 °,+35.8°,+7.4°,2.1 м/с,84.5 мм,-
Клепиніне,2020,7,+24.6 °,+37.5°,+11.8°,2.2 м/с,33.3 мм,-
Клепиніне,2020,8,+23.2 °,+35.3°,+10.1°,2.1 м/с,10.9 мм,-
Клепиніне,2020,9,+20.7 °,+35.3°,+6.4°,1.8 м/с,32 мм,-
Клепиніне,2020,10,+16.2 °,+29.7°,+1.2°,2 м/с,9.4 мм,-
Клепиніне,2020,11,+5.6 °,+14.9°,-2.3°,1.9 м/с,15.6 мм,-
Клепиніне,2020,12,+3.5 °,+18.2°,-2.9°,3.2 м/с,11.3 мм,1 см
Кропивницький,2020,1,+0.3 °,+6.7°,-7.2°,3.6 м/с,11.4 мм,3 см
Кропивницький,2020,2,+1.7 °,+13.2°,-11.8°,4.8 м/с,52.4 мм,5 см
Кропивницький,2020,3,+6.7 °,+20.7°,-6.5°,4.6 м/с,24.3 мм,0.7 см
Кропивницький,2020,4,+9 °,+22.8°,-6.4°,4.4 м/с,6.1 мм,-
Кропивницький,2020,5,+13.2 °,+26.2°,+2.8°,3.7 м/с,98.4 мм,-
Кропивницький,2020,6,+21.5 °,+33.3°,+5.6°,3.4 м/с,36.8 мм,-
